250764	(O) Walter is the founder of Anti-entropy, I have never seen her before, she is just like imaginary.
250765	(O) But at that time, she is the first "Herrscher", she showed her power to Shicksai… We don't have power to against her that time… We approved their need, but we didn't do it all.
250766	(O) Although we gave the most important part to them, but we kept the rest part, we hide it in the Dogma district. Anti-entropy's aim today is find it.
250767	(O) Seriously? This revive thing really could happen?
250768	(O) This is just a report, I wish it won't be the result.
250769	(O) Hurry up! Dogma district is just ahead, I can feel the danger.
250770	(O) Mom… Where are you…
250771	(O) Errr… This voice is? I remember I rush forward to the smelter, and then…
250772	(O) Mom… Is that you? Are you coming to take me…
250773	(O) No… I'm not your mom… My name is Kiana.
250774	(O) You are not… mom… But you have the same smell as mom, the smell of sun…
250775	(O) Haha~ Thanks~ Who are you? Can you tell me where is this place?
250776	(O) I'm Sirin… This place is my world…
250777	(O) Your world? This place looks so desolate, do you feel lonely?
250778	(O) Lonely? What does it mean? I'm waiting for mom… Because mom said she would come back.
250779	(O) Really? You are waiting for the most important person in your life, however, you shouldn't just wait there, we need to do something to make the dream come true~
250780	(O) Do… something?
250781	(O) Yes~ Let me take you outside! Your mom must be there~
250782	(O) ……
250783	(O) Humph!
250784	(O) We are now in Dogma district… I can't enter this place when I don't have the permission.
250785	(O) Is Kiana here!? Kiana!
250786	(O) Wait a second! Don't move…
250787	(O) Dogma district… The roof was hit by the warship… I didn't expect Anti-entropy would use this way…
250788	(O) Bronya, can you tell me where is the Houkai energy fluctuation?
250789	(O) There is too much Houkai energy here… About fluctuation… Only one place is a little different, it's under the Moonlight throne.
250790	(O) Got it, get ready, now matter what's the situation of Kiana, don't move without my order, is that clear?
250791	(O) Roger that……
250792	(O) Hehehe…hehe… All conditions are ready! The final chapter begins! Human beings, let's welcome our new world god!
250793	(O) Dong!!
250794	(O) Ouch!!
250795	(O) Kiana!? Are you alright!
250796	(O) Mei!? You are fine! That's so great~
250797	(O) …… You didn't die.
250798	(O) Humph~ I won't die so easily! I have a lot of things need to do!
250799	(O) The first thing is stop you crazy woman!
250800	(O) Hoho… I hate you so much!
250801	(O) That's a good news! Let's reckoning!
250802	(O) Cocolia… Everything is over, your plan failed!
250803	(O) Hehe… No way, my daughter will make my dream come true……
250804	(O) Daughter… Do you mean Sirin? She is not your daughter!
250805	(O) !?
250806	Kiana! You met the second Herrscher!?
250807	Yeah, in a somewhat desolate place, a little girl was lonely waiting for her mom. So she invited me to go find her mom together. I also have to find my dad ...
250808	(O) Dong!!
250809	(O) Errr!!
250810	(O) Kiana… What happened?
250811	(O) Houkai energy alert! It's in… Kiana's body… It's the energy of "Herrscher" core…
250812	Ah ... uh, uhhhhhhh ... What's this ...!
250813	The second Herrscher... Fused with Kiana ...!?  No way, how could this happen?!
250814	(O) She can take that energy… Who is she… Wait, is your father's named Siegfried?
250815	(O) Errr… How do you know that?
250816	Huhhh ... hahaha!!!  It must be fate!  Kiana, you don't have to look for your father.  Siegfried is already——
250817	(O) Don't tell her!
250818	(O) DEAD!
250819	(O) What did you say?! No way!
250820	(O) Hehehe… Seems you don't know anything, according to my information, Siegfried was dead in 2012, in the battle of catch "Herrscher body". Maybe you are the "Herrscher body".
250821	(O) No way! It should be accidentally injure when we tried to arrest Siegfried and his daughter…
250822	(O) Theresa! Tell me she is lying to me! My dad is still alive!
250823	(O) Kiana… I…
250824	(O) Hehehe…… Seems there is some mistundertood in Shicksal~ I will tell you another truth…
250825	(O) Siegfried was dead because of taking too much Houkai energy… It means…
250826	He was killed by his "daughter", an experimental vessel for a Herrscher!
250827	(O) Ahhh…… No way… It's impossible! I killed my father… Noooo!! I don't believe you!!!
250828	Ahahaha ---! Face the facts!  You have the power to accept the core of a Herrscher. It's proof that you have an artificial body created by Shickal for the resurrection of the Second Herrscher!  You're the god of death, the one who destroy the world!//n(TN: CN/JP use present tense but EN uses past tense, I will assume it's a typo. Additionally, "God" is in quotes for CN/JP, so maybe something like "Grim Reaper" or "Hades" is more appropriate?)
250829	<b>Ahhhhhhhhhhhhhhhhhhh!!!</b>  No, that's a lie!!!  Ah, ah, no ...!!!  No, no, no!!!  I don't want to hear this anymore!!!!!!
250830	(O) Kiana! Calm down!
250831	(O) Houkai energy is still growing, will become new Houkai explosion, Mei, Theresa, we should leave here.
250832	(O) Kiana!!
250833	Ah, ah... All of you are lying to me!!!
250834	Yes, more hate!  Resent your incompetence and helplessness! Resent your powerlessness as a human being! (TN: Pretty sure I translated this one wrong)
250835	Stop Kiana! Don't let her fuse with the Herrscher core!
250836	(O) Hehe… She is not the ral "Herrscher" now, there is still one condition left, Mei… You need to return something~
250837	(O) We can't control the Houkai energy now… Armored Bunny, prepare for battle!
250838	(O) Kiana!!
250839	(O) Mei! Don't!
250840	(O) Kiana…… Kiana!!!
250841	(O) Bang!!!!
250842	The outburst of Honkai energy... Stopped?
250843	(O) Kiana…… Where is she?
250844	(O) Super Houkai energy detected… This level is… Beyond the peak of third Houkai explosion…
250845	(O) That figure is…
250846	(O) Kiana……?
250847	(O) ……
250848	(O) Ahhhh!! Finally!! We opened the gate of heaven! Come on! My daughter!
250849	(O) Cocolia! Leave there! You can't take that Houkai energy!
250850	(O) Hehe… Theresa! What did you see?! It's my daughter… She is so beautiful! So powerful! No one can take her away from me!
250851	(O) Mom… Are you here?
250852	(O) Yes! I'm here! Come to see me!
250853	(O) Mom……
250854	(O) Hahaha! Hahaha!!!
250855	Cocolia... Was swallowed by the Honkai energy inside the smelter...
250856	(O) ……
250857	(O) Protect Mei! We still have chance to stop the Houkai explosion!
250858	Kiana... This isn't real! Wake up, please!
250859	That's no longer Kiana... It's just a doll controlled by the Second Herrscher.  We have to take Kiana back!
250860	(O) ……
250861	(O) Prepare for battle!
251457	Why... Kiana-chan, why did you do this...
251458	(O) Himeko… Theresa… Seele… Bronya……
251459	Why did you kill them all....
251460	(O) Kiana!!!!
251461	Those who try to stop me... Will be killed!
251462	Kiana!! You said you wanted to protect this world, didn't you?!!!
251463	I'll stop you no matter what it takes!!!
251464	It's useless... You cannot stop me.
251465	I... Obey the will. I will...  Destroy humanity...
251466	(O) Bang!!!!
251467	(O) *Cough*
251468	The process can no longer be stopped...
251469	Death is the beginning of a new life.  The soul of mankind will be reverted to the beginning, and the world will return to peace...
251470	Let us join together and complete the Final Ceremony.
251471	(O) Kiana……
251472	...Why are you crying?
251473	Why... It hurts so much...
251474	(O) Mei……
251475	I'm sorry....
251476	At least in the end... Let's go back together.
251477	Back to everyone...
251478	Good bye.
251479	The Honkai Impact occurred and all life forms were reduced to nothing.
251480	[Confirmation received. The condition has been met. Preparing the rebirth module——]
251481	[DNA reading started ——Restart cycle setting completed]
251482	[Program execution countdown initiated]
251483	[Program execution started ——Number of recording cycles: 2]
251484	(O) If…
251485	If there is a god in this world...
251486	Will he listen to my prayers?
251487	If reincarnation really exists...
251488	Please let me meet her again.
251489	——「See you in the next world.」
